AI,explanation,ResponseId,PROLIFIC_PID,test_order,test_index,test_mse,Finished,displayed_reward,human_response,hai_response,Order,Year_Built,Gr_Liv_Area,Garage_Cars,Fireplaces,Year_Remod,Overall_Qual,SalePrice,pred1,pred2
pred1,both,R_5QMC4eTYwrOLZYc,67a391d2ec188c0684a9c2a5,562,1,7377.246239450001,True,3,135.0,138.0,562,1965,864,1.0,1,1965,5,62383,142690.33,135140.05
pred1,both,R_5QMC4eTYwrOLZYc,67a391d2ec188c0684a9c2a5,99,2,7377.246239450001,True,3,350.0,215.0,99,2005,1236,2.0,0,2005,6,152000,177913.9,176870.78
pred1,both,R_5QMC4eTYwrOLZYc,67a391d2ec188c0684a9c2a5,590,3,7377.246239450001,True,3,233.0,235.0,590,1977,2288,2.0,2,1992,7,230000,238588.8,243160.0
pred1,both,R_5QMC4eTYwrOLZYc,67a391d2ec188c0684a9c2a5,1040,4,7377.246239450001,True,3,94.0,111.0,1040,1973,987,1.0,0,1973,6,103400,121324.086,108280.74
pred1,both,R_5QMC4eTYwrOLZYc,67a391d2ec188c0684a9c2a5,2515,5,7377.246239450001,True,3,335.0,228.0,2515,1997,1694,1.0,1,1998,7,200000,199171.86,207192.69
pred1,both,R_5QMC4eTYwrOLZYc,67a391d2ec188c0684a9c2a5,2291,6,7377.246239450001,True,3,121.0,117.0,2291,1976,1092,1.0,0,1976,4,75190,101199.484,111110.07
pred1,both,R_5QMC4eTYwrOLZYc,67a391d2ec188c0684a9c2a5,2369,7,7377.246239450001,True,3,105.0,113.0,2369,1971,1218,0.0,0,1971,6,91500,120312.68,108777.55
pred1,both,R_5QMC4eTYwrOLZYc,67a391d2ec188c0684a9c2a5,1936,8,7377.246239450001,True,3,71.0,112.0,1936,1956,925,1.0,0,2003,5,127000,136943.39,113554.32
pred1,both,R_5QMC4eTYwrOLZYc,67a391d2ec188c0684a9c2a5,1453,9,7377.246239450001,True,3,125.0,120.0,1453,1972,780,1.0,0,1972,5,124900,111737.76,109589.195
pred1,both,R_5QMC4eTYwrOLZYc,67a391d2ec188c0684a9c2a5,200,10,7377.246239450001,True,3,75.0,110.0,200,1930,1536,2.0,1,1950,5,138400,122318.56,150833.83
pred1,both,R_5QMC4eTYwrOLZYc,67a391d2ec188c0684a9c2a5,29,11,7377.246239450001,True,3,456.0,294.0,29,1999,1337,2.0,1,1999,7,184000,202763.83,186184.22
pred2,none,R_5tteSWF5lZE8fvS,67f047016c147b1c30dbd4a4,926,168,66952.92751124999,True,3,466.0,718.0,926,1940,2480,2.0,2,1950,7,205000,185171.53,238751.55
pred2,none,R_5tteSWF5lZE8fvS,67f047016c147b1c30dbd4a4,621,169,66952.92751124999,True,3,301.0,243.0,621,1950,1668,1.0,0,2005,6,140000,151882.06,134995.9
pred2,none,R_5tteSWF5lZE8fvS,67f047016c147b1c30dbd4a4,2413,170,66952.92751124999,True,3,258.0,270.0,2413,2006,1492,2.0,0,2006,7,169985,185181.06,198678.23
pred2,none,R_5tteSWF5lZE8fvS,67f047016c147b1c30dbd4a4,5,171,66952.92751124999,True,3,382.0,330.0,5,1997,1629,2.0,1,1998,5,189900,183076.89,206473.31
pred2,none,R_5tteSWF5lZE8fvS,67f047016c147b1c30dbd4a4,1585,172,66952.92751124999,True,3,385.0,225.0,1585,1999,1675,2.0,0,2000,6,195000,164097.8,188263.61
pred2,none,R_5tteSWF5lZE8fvS,67f047016c147b1c30dbd4a4,856,173,66952.92751124999,True,3,415.0,171.0,856,1977,1040,2.0,0,2008,5,150500,153743.94,132708.45
pred2,none,R_5tteSWF5lZE8fvS,67f047016c147b1c30dbd4a4,2229,174,66952.92751124999,True,3,698.0,564.0,2229,1971,1696,2.0,2,1971,7,198000,208326.81,202317.05
pred2,none,R_5tteSWF5lZE8fvS,67f047016c147b1c30dbd4a4,2906,175,66952.92751124999,True,3,527.0,228.0,2906,1998,1216,2.0,0,1998,6,164000,178828.92,161218.33
pred2,none,R_5tteSWF5lZE8fvS,67f047016c147b1c30dbd4a4,1760,176,66952.92751124999,True,3,568.0,178.0,1760,1999,1644,2.0,1,2000,6,185000,187661.84,209095.52
pred2,none,R_5tteSWF5lZE8fvS,67f047016c147b1c30dbd4a4,1150,177,66952.92751124999,True,3,680.0,612.0,1150,1963,984,1.0,1,1963,5,128000,144503.73,132633.8
pred2,none,R_5tteSWF5lZE8fvS,67f047016c147b1c30dbd4a4,1142,178,66952.92751124999,True,3,401.0,226.0,1142,1994,1679,2.0,1,1998,6,193500,195457.61,215548.05
pred2,none,R_5tteSWF5lZE8fvS,67f047016c147b1c30dbd4a4,108,179,66952.92751124999,True,3,673.0,465.0,108,1978,1226,2.0,1,1978,8,206000,223459.64,156509.75
pred2,both,R_3Q0DNcS46uimjBs,67f015260f679212b3c34caa,611,72,66543.30724505,True,3,585.0,225.0,611,1964,1445,2.0,1,1964,6,158000,166971.83,166546.58
pred2,both,R_3Q0DNcS46uimjBs,67f015260f679212b3c34caa,197,73,66543.30724505,True,3,499.0,250.0,197,1942,1453,1.0,2,1950,5,132000,137263.73,150293.36
pred2,both,R_3Q0DNcS46uimjBs,67f015260f679212b3c34caa,2090,74,66543.30724505,True,3,509.0,288.0,2090,1984,1822,2.0,1,1984,6,228500,179031.64,214557.25
pred2,both,R_3Q0DNcS46uimjBs,67f015260f679212b3c34caa,1571,75,66543.30724505,True,3,696.0,304.0,1571,1965,1786,2.0,2,1965,5,228950,186902.6,214350.48
pred2,both,R_3Q0DNcS46uimjBs,67f015260f679212b3c34caa,2202,76,66543.30724505,True,3,316.0,218.0,2202,1930,1098,1.0,1,1995,7,148500,162300.8,115900.04
pred2,both,R_3Q0DNcS46uimjBs,67f015260f679212b3c34caa,694,77,66543.30724505,True,3,442.0,198.0,694,1935,1378,1.0,0,1998,6,128900,153446.44,124809.49
pred2,both,R_3Q0DNcS46uimjBs,67f015260f679212b3c34caa,2588,78,66543.30724505,True,3,269.0,193.0,2588,1956,1005,1.0,1,1956,5,133500,145878.27,137375.31
pred2,both,R_3Q0DNcS46uimjBs,67f015260f679212b3c34caa,1743,79,66543.30724505,True,3,623.0,362.0,1743,2006,1402,3.0,1,2007,7,194201,246257.05,245004.03
pred2,both,R_3Q0DNcS46uimjBs,67f015260f679212b3c34caa,2157,80,66543.30724505,True,3,432.0,179.0,2157,2003,848,2.0,0,2003,6,131500,166568.17,143315.62
pred2,both,R_3Q0DNcS46uimjBs,67f015260f679212b3c34caa,2298,81,66543.30724505,True,3,256.0,202.0,2298,1970,768,2.0,0,1970,5,129500,126342.87,112888.43
pred2,both,R_3Q0DNcS46uimjBs,67f015260f679212b3c34caa,570,82,66543.30724505,True,3,518.0,328.0,570,2008,1256,2.0,1,2008,6,195000,191736.72,217195.94
pred2,both,R_3Q0DNcS46uimjBs,67f015260f679212b3c34caa,2147,83,66543.30724505,True,3,692.0,284.0,2147,2000,1673,2.0,1,2000,7,270000,209037.1,217232.39
pred1,shap,R_6OZ8hTo0aN7E6eD,655f9ea49fc6093808094bff,1166,204,12026.829256199999,True,3,150.0,172.0,1166,1999,1501,2.0,0,1999,7,179400,183279.53,176709.6
pred1,shap,R_6OZ8hTo0aN7E6eD,655f9ea49fc6093808094bff,2080,205,12026.829256199999,True,3,160.0,141.0,2080,1954,1626,1.0,0,1954,6,154000,128437.9,137975.73
pred1,shap,R_6OZ8hTo0aN7E6eD,655f9ea49fc6093808094bff,11,206,12026.829256199999,True,3,175.0,185.0,11,1993,1655,2.0,1,1994,6,175900,200164.33,208343.11
pred1,shap,R_6OZ8hTo0aN7E6eD,655f9ea49fc6093808094bff,261,207,12026.829256199999,True,3,130.0,130.0,261,1977,1392,1.0,0,1977,6,161750,132383.72,135767.86
pred1,shap,R_6OZ8hTo0aN7E6eD,655f9ea49fc6093808094bff,1700,208,12026.829256199999,True,3,320.0,301.0,1700,2006,1976,3.0,1,2007,8,440000,271490.78,297124.84
pred1,shap,R_6OZ8hTo0aN7E6eD,655f9ea49fc6093808094bff,706,209,12026.829256199999,True,3,200.0,111.0,706,1950,1328,1.0,0,1970,5,129500,119667.625,119985.086
pred1,shap,R_6OZ8hTo0aN7E6eD,655f9ea49fc6093808094bff,1457,210,12026.829256199999,True,3,450.0,312.0,1457,2001,2161,2.0,1,2001,7,230500,210912.61,263347.75
pred1,shap,R_6OZ8hTo0aN7E6eD,655f9ea49fc6093808094bff,18,211,12026.829256199999,True,3,500.0,412.0,18,2010,1856,3.0,1,2010,9,394432,387827.78,307571.3
pred1,shap,R_6OZ8hTo0aN7E6eD,655f9ea49fc6093808094bff,2176,212,12026.829256199999,True,3,387.0,184.0,2176,1976,1113,1.0,1,1976,6,148000,146498.11,134240.52
pred1,shap,R_6OZ8hTo0aN7E6eD,655f9ea49fc6093808094bff,2733,213,12026.829256199999,True,3,307.0,139.0,2733,1954,1350,2.0,1,1954,4,146000,121195.03,150258.81
pred1,shap,R_6OZ8hTo0aN7E6eD,655f9ea49fc6093808094bff,1484,214,12026.829256199999,True,3,321.0,160.0,1484,2004,848,2.0,1,2004,6,149000,178302.38,157854.66
pred1,shap,R_6OZ8hTo0aN7E6eD,655f9ea49fc6093808094bff,288,215,12026.829256199999,True,3,276.0,106.0,288,1914,864,1.0,0,1950,3,58500,73695.914,98271.76
pred2,both,R_7jeasu9ZVwiK2p8,67ea1b486fa9c8eb97c1c4ea,217,60,1394.0385,True,4.95,180.0,150.0,217,1967,1832,0.0,0,1967,4,136000,100059.59,138751.62
pred2,both,R_7jeasu9ZVwiK2p8,67ea1b486fa9c8eb97c1c4ea,775,61,1394.0385,True,4.95,155.0,132.0,775,1982,858,2.0,0,1982,5,134900,138943.23,129732.586
pred2,both,R_7jeasu9ZVwiK2p8,67ea1b486fa9c8eb97c1c4ea,974,62,1394.0385,True,4.95,130.0,115.0,974,1973,988,1.0,0,1973,4,91000,94934.12,113493.8
pred2,both,R_7jeasu9ZVwiK2p8,67ea1b486fa9c8eb97c1c4ea,1306,63,1394.0385,True,4.95,150.0,110.0,1306,1949,1588,0.0,0,1992,3,65000,80343.57,105954.14
pred2,both,R_7jeasu9ZVwiK2p8,67ea1b486fa9c8eb97c1c4ea,397,64,1394.0385,True,4.95,130.0,125.0,397,1971,1050,1.0,0,1971,5,143000,119970.21,124113.94
pred2,both,R_7jeasu9ZVwiK2p8,67ea1b486fa9c8eb97c1c4ea,2450,65,1394.0385,True,4.95,230.0,370.0,2450,1995,2726,3.0,1,1995,8,350000,310669.62,369415.53
pred2,both,R_7jeasu9ZVwiK2p8,67ea1b486fa9c8eb97c1c4ea,416,66,1394.0385,True,4.95,170.0,168.0,416,1978,1441,2.0,1,1978,6,148500,162801.83,168100.95
pred2,both,R_7jeasu9ZVwiK2p8,67ea1b486fa9c8eb97c1c4ea,383,67,1394.0385,True,4.95,200.0,183.0,383,1976,1868,2.0,1,1976,5,197500,144279.0,180959.16
pred2,both,R_7jeasu9ZVwiK2p8,67ea1b486fa9c8eb97c1c4ea,1444,68,1394.0385,True,4.95,220.0,230.0,1444,2001,1786,2.0,1,2002,7,223500,214452.72,230465.95
pred2,both,R_7jeasu9ZVwiK2p8,67ea1b486fa9c8eb97c1c4ea,655,69,1394.0385,True,4.95,100.0,108.0,655,1958,792,1.0,0,1958,3,99900,85528.96,107112.555
pred2,both,R_7jeasu9ZVwiK2p8,67ea1b486fa9c8eb97c1c4ea,1074,70,1394.0385,True,4.95,225.0,232.0,1074,2005,1684,2.0,1,2005,9,266000,318478.88,230966.95
pred2,both,R_7jeasu9ZVwiK2p8,67ea1b486fa9c8eb97c1c4ea,1767,71,1394.0385,True,4.95,260.0,320.0,1767,1998,2385,3.0,1,1998,7,252000,260784.3,318550.84
pred1,none,R_6hbhWiGP6sWHdiK,67f184a3b82990251abd1592,502,48,8859.50447845,True,3,601.0,296.0,502,1993,2646,3.0,1,1993,7,260000,266193.72,333926.94
pred1,none,R_6hbhWiGP6sWHdiK,67f184a3b82990251abd1592,1090,49,8859.50447845,True,3,352.0,227.0,1090,2002,1720,2.0,1,2003,7,188000,215664.02,224057.78
pred1,none,R_6hbhWiGP6sWHdiK,67f184a3b82990251abd1592,809,50,8859.50447845,True,3,304.0,225.0,809,1979,1224,2.0,2,1979,5,153337,186321.34,174157.89
pred1,none,R_6hbhWiGP6sWHdiK,67f184a3b82990251abd1592,2396,51,8859.50447845,True,3,300.0,350.0,2396,2003,1944,3.0,3,2004,9,360000,400831.6,316650.84
pred1,none,R_6hbhWiGP6sWHdiK,67f184a3b82990251abd1592,2554,52,8859.50447845,True,3,181.0,148.0,2554,1947,1043,1.0,1,1950,5,137000,125343.76,123776.82
pred1,none,R_6hbhWiGP6sWHdiK,67f184a3b82990251abd1592,1748,53,8859.50447845,True,3,202.0,206.0,1748,2004,1374,2.0,1,2004,7,175000,204946.06,198364.16
pred1,none,R_6hbhWiGP6sWHdiK,67f184a3b82990251abd1592,2717,54,8859.50447845,True,3,166.0,166.0,2717,1978,1040,2.0,1,1978,6,160500,167977.23,150191.34
pred1,none,R_6hbhWiGP6sWHdiK,67f184a3b82990251abd1592,1489,55,8859.50447845,True,3,141.0,136.0,1489,1965,1256,1.0,0,1965,5,147500,132770.34,136099.33
pred1,none,R_6hbhWiGP6sWHdiK,67f184a3b82990251abd1592,2513,56,8859.50447845,True,3,176.0,181.0,2513,2000,1382,2.0,0,2000,7,165000,187437.73,175263.39
pred1,none,R_6hbhWiGP6sWHdiK,67f184a3b82990251abd1592,2035,57,8859.50447845,True,3,185.0,150.0,2035,1937,1375,1.0,1,1950,6,141000,135419.48,138702.81
pred1,none,R_6hbhWiGP6sWHdiK,67f184a3b82990251abd1592,1518,58,8859.50447845,True,3,190.0,160.0,1518,1939,2192,1.0,1,1997,5,179500,149078.69,177828.25
pred1,none,R_6hbhWiGP6sWHdiK,67f184a3b82990251abd1592,2653,59,8859.50447845,True,3,192.0,153.0,2653,1924,1566,2.0,0,1950,5,139000,116356.1,134239.61
pred1,none,R_7fI670bVcvRiEFR,62c9fdd317ab40e740eb27c8,1491,108,12308.260146650002,True,3,242.0,214.0,1491,1976,1127,2.0,1,1976,6,135000,161555.23,143532.69
pred1,none,R_7fI670bVcvRiEFR,62c9fdd317ab40e740eb27c8,535,109,12308.260146650002,True,3,299.0,302.0,535,2006,1141,2.0,0,2006,7,152000,191760.12,170611.92
pred1,none,R_7fI670bVcvRiEFR,62c9fdd317ab40e740eb27c8,307,110,12308.260146650002,True,3,204.0,194.0,307,1952,1044,2.0,0,1952,5,55993,123056.15,112965.0
pred1,none,R_7fI670bVcvRiEFR,62c9fdd317ab40e740eb27c8,1353,111,12308.260146650002,True,3,218.0,209.0,1353,1925,1820,1.0,0,1950,7,184000,124454.82,139117.98
pred1,none,R_7fI670bVcvRiEFR,62c9fdd317ab40e740eb27c8,2140,112,12308.260146650002,True,3,314.0,221.0,2140,1975,879,2.0,0,1975,5,120000,129453.27,120682.82
pred1,none,R_7fI670bVcvRiEFR,62c9fdd317ab40e740eb27c8,2199,113,12308.260146650002,True,3,231.0,186.0,2199,1926,1422,1.0,0,1950,5,136500,99693.26,127209.62
pred1,none,R_7fI670bVcvRiEFR,62c9fdd317ab40e740eb27c8,881,114,12308.260146650002,True,3,382.0,311.0,881,2004,1728,2.0,0,2004,7,190000,180754.95,191380.48
pred1,none,R_7fI670bVcvRiEFR,62c9fdd317ab40e740eb27c8,1942,115,12308.260146650002,True,3,235.0,214.0,1942,1952,924,1.0,0,1952,5,112500,106546.71,99973.94
pred1,none,R_7fI670bVcvRiEFR,62c9fdd317ab40e740eb27c8,522,116,12308.260146650002,True,3,435.0,410.0,522,2009,1766,3.0,1,2009,9,370878,383379.28,308487.84
pred1,none,R_7fI670bVcvRiEFR,62c9fdd317ab40e740eb27c8,583,117,12308.260146650002,True,3,313.0,292.0,583,1973,2090,2.0,2,1973,7,200000,188788.6,214079.6
pred1,none,R_7fI670bVcvRiEFR,62c9fdd317ab40e740eb27c8,778,118,12308.260146650002,True,3,243.0,205.0,778,1961,1774,1.0,1,1961,5,165000,140410.34,167300.5
pred1,none,R_7fI670bVcvRiEFR,62c9fdd317ab40e740eb27c8,1160,119,12308.260146650002,True,3,458.0,384.0,1160,2004,1391,2.0,0,2004,7,196000,182335.48,171535.83
pred2,none,R_3o6yVrWAZKsxgkd,66ce5adac1cd4b6037be4a63,95,24,9945.91513605,True,3,253.0,223.0,95,2004,1680,2.0,0,2004,7,190000,180083.39,194857.02
pred2,none,R_3o6yVrWAZKsxgkd,66ce5adac1cd4b6037be4a63,2712,25,9945.91513605,True,3,123.0,140.0,2712,1966,1059,1.0,0,1966,5,142500,131265.33,134001.95
pred2,none,R_3o6yVrWAZKsxgkd,66ce5adac1cd4b6037be4a63,2847,26,9945.91513605,True,3,277.0,174.0,2847,1940,1595,1.0,2,2000,6,140000,176849.88,162618.42
pred2,none,R_3o6yVrWAZKsxgkd,66ce5adac1cd4b6037be4a63,1508,27,9945.91513605,True,3,149.0,112.0,1508,1953,930,1.0,0,1953,4,99000,95893.734,105091.01
pred2,none,R_3o6yVrWAZKsxgkd,66ce5adac1cd4b6037be4a63,2111,28,9945.91513605,True,3,294.0,185.0,2111,2005,1270,2.0,0,2006,7,175900,189440.22,179123.69
pred2,none,R_3o6yVrWAZKsxgkd,66ce5adac1cd4b6037be4a63,1069,29,9945.91513605,True,3,356.0,365.0,1069,2003,2690,3.0,1,2003,8,370000,306094.47,360677.03
pred2,none,R_3o6yVrWAZKsxgkd,66ce5adac1cd4b6037be4a63,2915,30,9945.91513605,True,3,234.0,115.0,2915,1972,1092,1.0,0,1972,4,79400,97346.08,109895.95
pred2,none,R_3o6yVrWAZKsxgkd,66ce5adac1cd4b6037be4a63,2429,31,9945.91513605,True,3,420.0,288.0,2429,2006,1567,3.0,1,2006,8,264561,286062.0,271774.97
pred2,none,R_3o6yVrWAZKsxgkd,66ce5adac1cd4b6037be4a63,1646,32,9945.91513605,True,3,423.0,215.0,1646,1984,1868,2.0,1,2003,6,178000,183026.95,209720.8
pred2,none,R_3o6yVrWAZKsxgkd,66ce5adac1cd4b6037be4a63,453,33,9945.91513605,True,3,393.0,209.0,453,2005,1306,2.0,1,2005,6,196000,193013.98,202296.02
pred2,none,R_3o6yVrWAZKsxgkd,66ce5adac1cd4b6037be4a63,196,34,9945.91513605,True,3,234.0,170.0,196,1940,1196,2.0,2,1950,6,128000,173554.2,155556.81
pred2,none,R_3o6yVrWAZKsxgkd,66ce5adac1cd4b6037be4a63,2019,35,9945.91513605,True,3,164.0,112.0,2019,1929,854,2.0,0,2001,7,132000,153530.75,101327.055
pred2,shap,R_66476iWNRmz7Ige,675efef80636ec90d906ecb4,903,36,3185.75,True,4.02,113.0,112.0,903,1920,1196,2.0,0,2000,6,110000,144115.62,111023.85
pred2,shap,R_66476iWNRmz7Ige,675efef80636ec90d906ecb4,1343,37,3185.75,True,4.02,207.0,149.0,1343,1929,1136,1.0,0,1950,4,123000,86763.484,109483.9
pred2,shap,R_66476iWNRmz7Ige,675efef80636ec90d906ecb4,2846,38,3185.75,True,4.02,209.0,168.0,2846,1916,1928,0.0,0,1995,5,160000,110421.336,113523.57
pred2,shap,R_66476iWNRmz7Ige,675efef80636ec90d906ecb4,1195,39,3185.75,True,4.02,151.0,137.0,1195,1965,925,2.0,0,2005,5,135000,152443.64,125296.55
pred2,shap,R_66476iWNRmz7Ige,675efef80636ec90d906ecb4,2797,40,3185.75,True,4.02,205.0,242.0,2797,1999,2214,3.0,1,1999,8,268500,282033.4,286122.6
pred2,shap,R_66476iWNRmz7Ige,675efef80636ec90d906ecb4,109,41,3185.75,True,4.02,144.0,145.0,109,1976,1479,2.0,0,2005,6,130500,162819.53,148758.14
pred2,shap,R_66476iWNRmz7Ige,675efef80636ec90d906ecb4,1216,42,3185.75,True,4.02,120.0,123.0,1216,1959,1053,1.0,0,2006,5,145500,138376.47,128597.96
pred2,shap,R_66476iWNRmz7Ige,675efef80636ec90d906ecb4,1501,43,3185.75,True,4.02,154.0,124.0,1501,1955,1152,0.0,0,1955,4,82000,94391.1,103929.68
pred2,shap,R_66476iWNRmz7Ige,675efef80636ec90d906ecb4,1720,44,3185.75,True,4.02,194.0,214.0,1720,2006,1554,2.0,1,2006,8,209500,246049.53,230323.58
pred2,shap,R_66476iWNRmz7Ige,675efef80636ec90d906ecb4,1418,45,3185.75,True,4.02,201.0,139.0,1418,1941,1111,1.0,0,1950,5,95000,107038.625,105011.664
pred2,shap,R_66476iWNRmz7Ige,675efef80636ec90d906ecb4,867,46,3185.75,True,4.02,135.0,283.0,867,2000,2153,3.0,2,2000,9,313000,418240.7,338109.75
pred2,shap,R_66476iWNRmz7Ige,675efef80636ec90d906ecb4,1005,47,3185.75,True,4.02,211.0,209.0,1005,1998,1633,2.0,1,1998,6,183000,196640.73,205903.27
pred2,both,R_1wtG9XIrmXBlRLj,67fd46db088825e305648e1a,217,60,4756.0785,True,3.08,250.0,133.0,217,1967,1832,0.0,0,1967,4,136000,100059.59,138751.62
pred2,both,R_1wtG9XIrmXBlRLj,67fd46db088825e305648e1a,775,61,4756.0785,True,3.08,171.0,133.0,775,1982,858,2.0,0,1982,5,134900,138943.23,129732.586
pred2,both,R_1wtG9XIrmXBlRLj,67fd46db088825e305648e1a,974,62,4756.0785,True,3.08,203.0,121.0,974,1973,988,1.0,0,1973,4,91000,94934.12,113493.8
pred2,both,R_1wtG9XIrmXBlRLj,67fd46db088825e305648e1a,1306,63,4756.0785,True,3.08,186.0,113.0,1306,1949,1588,0.0,0,1992,3,65000,80343.57,105954.14
pred2,both,R_1wtG9XIrmXBlRLj,67fd46db088825e305648e1a,397,64,4756.0785,True,3.08,206.0,134.0,397,1971,1050,1.0,0,1971,5,143000,119970.21,124113.94
pred2,both,R_1wtG9XIrmXBlRLj,67fd46db088825e305648e1a,2450,65,4756.0785,True,3.08,173.0,345.0,2450,1995,2726,3.0,1,1995,8,350000,310669.62,369415.53
pred2,both,R_1wtG9XIrmXBlRLj,67fd46db088825e305648e1a,416,66,4756.0785,True,3.08,186.0,176.0,416,1978,1441,2.0,1,1978,6,148500,162801.83,168100.95
pred2,both,R_1wtG9XIrmXBlRLj,67fd46db088825e305648e1a,383,67,4756.0785,True,3.08,186.0,184.0,383,1976,1868,2.0,1,1976,5,197500,144279.0,180959.16
pred2,both,R_1wtG9XIrmXBlRLj,67fd46db088825e305648e1a,1444,68,4756.0785,True,3.08,179.0,205.0,1444,2001,1786,2.0,1,2002,7,223500,214452.72,230465.95
pred2,both,R_1wtG9XIrmXBlRLj,67fd46db088825e305648e1a,655,69,4756.0785,True,3.08,138.0,132.0,655,1958,792,1.0,0,1958,3,99900,85528.96,107112.555
pred2,both,R_1wtG9XIrmXBlRLj,67fd46db088825e305648e1a,1074,70,4756.0785,True,3.08,178.0,222.0,1074,2005,1684,2.0,1,2005,9,266000,318478.88,230966.95
pred2,both,R_1wtG9XIrmXBlRLj,67fd46db088825e305648e1a,1767,71,4756.0785,True,3.08,177.0,301.0,1767,1998,2385,3.0,1,1998,7,252000,260784.3,318550.84
pred1,shap,R_70y9WLp0uUIlT0t,67efe4d2d2018d216ac7ff4f,1197,0,1296.0492394499997,True,4.98,205.0,145.0,1197,1965,1728,2.0,0,1965,5,142600,142473.98,161598.53
pred1,shap,R_70y9WLp0uUIlT0t,67efe4d2d2018d216ac7ff4f,562,1,1296.0492394499997,True,4.98,155.0,145.0,562,1965,864,1.0,1,1965,5,62383,142690.33,135140.05
pred1,shap,R_70y9WLp0uUIlT0t,67efe4d2d2018d216ac7ff4f,99,2,1296.0492394499997,True,4.98,165.0,181.0,99,2005,1236,2.0,0,2005,6,152000,177913.9,176870.78
pred1,shap,R_70y9WLp0uUIlT0t,67efe4d2d2018d216ac7ff4f,590,3,1296.0492394499997,True,4.98,220.0,241.0,590,1977,2288,2.0,2,1992,7,230000,238588.8,243160.0
pred1,shap,R_70y9WLp0uUIlT0t,67efe4d2d2018d216ac7ff4f,1040,4,1296.0492394499997,True,4.98,156.0,125.0,1040,1973,987,1.0,0,1973,6,103400,121324.086,108280.74
pred1,shap,R_70y9WLp0uUIlT0t,67efe4d2d2018d216ac7ff4f,2515,5,1296.0492394499997,True,4.98,186.0,201.0,2515,1997,1694,1.0,1,1998,7,200000,199171.86,207192.69
pred1,shap,R_70y9WLp0uUIlT0t,67efe4d2d2018d216ac7ff4f,2291,6,1296.0492394499997,True,4.98,150.0,104.0,2291,1976,1092,1.0,0,1976,4,75190,101199.484,111110.07
pred1,shap,R_70y9WLp0uUIlT0t,67efe4d2d2018d216ac7ff4f,2369,7,1296.0492394499997,True,4.98,145.0,121.0,2369,1971,1218,0.0,0,1971,6,91500,120312.68,108777.55
pred1,shap,R_70y9WLp0uUIlT0t,67efe4d2d2018d216ac7ff4f,1936,8,1296.0492394499997,True,4.98,136.0,137.0,1936,1956,925,1.0,0,2003,5,127000,136943.39,113554.32
pred1,shap,R_70y9WLp0uUIlT0t,67efe4d2d2018d216ac7ff4f,1453,9,1296.0492394499997,True,4.98,140.0,112.0,1453,1972,780,1.0,0,1972,5,124900,111737.76,109589.195
pred1,shap,R_70y9WLp0uUIlT0t,67efe4d2d2018d216ac7ff4f,200,10,1296.0492394499997,True,4.98,176.0,124.0,200,1930,1536,2.0,1,1950,5,138400,122318.56,150833.83
pred1,shap,R_70y9WLp0uUIlT0t,67efe4d2d2018d216ac7ff4f,29,11,1296.0492394499997,True,4.98,190.0,204.0,29,1999,1337,2.0,1,1999,7,184000,202763.83,186184.22
pred1,both,R_7HY0EBEpc7ly37y,67ca186a24b457bfdaaf46cb,2426,96,4630.82088,True,3,265.0,220.0,2426,2005,1248,2.0,0,2006,7,167240,195242.44,177709.9
pred1,both,R_7HY0EBEpc7ly37y,67ca186a24b457bfdaaf46cb,234,97,4630.82088,True,3,340.0,302.0,234,1978,1981,2.0,1,1992,6,230000,167476.89,194335.72
pred1,both,R_7HY0EBEpc7ly37y,67ca186a24b457bfdaaf46cb,2054,98,4630.82088,True,3,215.0,160.0,2054,1966,1040,1.0,0,1966,5,123000,131439.7,131264.2
pred1,both,R_7HY0EBEpc7ly37y,67ca186a24b457bfdaaf46cb,1679,99,4630.82088,True,3,245.0,160.0,1679,1970,1302,2.0,0,1970,5,106000,126507.32,133611.1
pred1,both,R_7HY0EBEpc7ly37y,67ca186a24b457bfdaaf46cb,2400,100,4630.82088,True,3,345.0,355.0,2400,2003,1792,3.0,1,2004,9,374000,362047.94,265556.78
pred1,both,R_7HY0EBEpc7ly37y,67ca186a24b457bfdaaf46cb,1179,101,4630.82088,True,3,285.0,290.0,1179,1996,1288,2.0,2,1996,8,245500,291732.47,216275.11
pred1,both,R_7HY0EBEpc7ly37y,67ca186a24b457bfdaaf46cb,228,102,4630.82088,True,3,275.0,187.0,228,1978,1386,2.0,1,1978,6,158900,166387.98,163711.7
pred1,both,R_7HY0EBEpc7ly37y,67ca186a24b457bfdaaf46cb,2120,103,4630.82088,True,3,225.0,200.0,2120,1994,1022,2.0,0,1994,5,139500,165578.78,158452.98
pred1,both,R_7HY0EBEpc7ly37y,67ca186a24b457bfdaaf46cb,2697,104,4630.82088,True,3,160.0,134.0,2697,1935,754,0.0,0,1982,6,84500,128579.695,64872.2
pred1,both,R_7HY0EBEpc7ly37y,67ca186a24b457bfdaaf46cb,1514,105,4630.82088,True,3,181.0,119.0,1514,1925,864,0.0,0,1950,5,98000,91686.92,86353.055
pred1,both,R_7HY0EBEpc7ly37y,67ca186a24b457bfdaaf46cb,2596,106,4630.82088,True,3,136.0,107.0,2596,1930,713,1.0,0,2001,3,99800,80254.13,75172.516
